std_smiles,std_units,std_relation,std_values,inchi_key
CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(Br)cc4)ncc3c2)ccn1,ucm/s,<,1.0,MJMXYZOOHICOHP-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(-c5cccnc5)cc4)ncc3c2)ccn1,ucm/s,<,1.0,GKKSHWWDZSJINW-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4cccc(C(C)(C)C)c4)ccc3c2)ccn1,ucm/s,<,1.0,NEHBNDOQIMPXPZ-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4cccc(OC(F)(F)F)c4)ncc3c2)ccn1,ucm/s,<,1.0,ZNTSJCOEQIYFGN-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(C(C)C)cc4)ncc3c2)ccn1,ucm/s,<,1.0,CPKLHRAJPKHTPZ-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(OC)cc4)ncc3c2)ccn1,ucm/s,<,1.0,ASWKLFMEBXMNBX-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4cccc(Br)c4)ncc3c2)ccn1,ucm/s,<,1.0,FOMWKCLBKFEMLK-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(C(F)(F)F)cc4)ncc3c2)ccn1,ucm/s,<,1.0,TVMDXCWYKITPSK-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4ccccc4Oc4ccccc4)ncc3c2)ccn1,ucm/s,<,1.0,KQNCDYXQBNNYEB-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4cccc(C(C)(C)C)c4)ncc3c2)ccn1,ucm/s,<,1.0,ZIIWAOIJFYNZSN-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4cccc(C(F)(F)F)c4)ncc3c2)ccn1,ucm/s,<,1.0,RAWAPMCVDGYZDZ-UHFFFAOYSA-N
O=C(NCCO)c1cc(Oc2ccc3nc(Nc4ccc(Br)cc4)ncc3c2)ccn1,ucm/s,<,1.0,ZXNPMBHLDKWRRV-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4ccccc4)ncc3c2)ccn1,ucm/s,<,1.0,KLGCARLRFLDLDP-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(F)cc4)ncc3c2)ccn1,ucm/s,<,1.0,KUWGNPALVIAANV-UHFFFAOYSA-N
CCc1ccccc1Nc1ncc2cc(Oc3ccnc(C(=O)NC)c3)ccc2n1,ucm/s,<,1.0,XCWVTLFOJIXVQK-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(Oc5ccccc5)cc4)ncc3c2)ccn1,ucm/s,<,1.0,DXCFCPLDEWZTNB-UHFFFAOYSA-N
O=C(NCCN1CCCCC1)c1cc(Oc2ccc3nc(Nc4ccc(Br)cc4)ncc3c2)ccn1,ucm/s,<,1.0,INCNZIQEIQYEPG-UHFFFAOYSA-N
CNC(=O)c1cc(Oc2ccc3nc(Nc4cccc(C(C)C)c4)ncc3c2)ccn1,ucm/s,<,1.0,AIABXHFALAUHBW-UHFFFAOYSA-N
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,ucm/s,=,0.05,MXFWWQICDIZSOA-UHFFFAOYSA-N
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,ucm/s,=,27.0,PJVWKTKQMONHTI-UHFFFAOYSA-N
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,ucm/s,=,0.23,VMXUWOKSQNHOCA-UHFFFAOYSA-N
[C-]#[N+]c1ccccc1C=Cc1ccccc1,ucm/s,=,0.0,SOVOGFAABQQIBV-UHFFFAOYSA-N
Cc1cc2c(=O)n(Cc3ccccc3C#N)c(N3CCCC(N)C3)nc2[nH]1,ucm/s,=,4.36,PCJJNURFVMXJPE-UHFFFAOYSA-N
Cn1c(Br)c(Br)c2c(=O)n(Cc3ccccc3C#N)c(N3CCCC(N)C3)nc21,ucm/s,=,2.5,OZJBDLRXJRHNOZ-UHFFFAOYSA-N
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(-c3ccncc3)c[nH]c2c1=O,ucm/s,=,4.13,YWQJGNYVLQDILG-UHFFFAOYSA-N
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(-c3ccsc3)c[nH]c2c1=O,ucm/s,=,1.86,CAYZHZDTKPKJLF-UHFFFAOYSA-N
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2[nH]c(Br)cc2c1=O,ucm/s,=,5.48,UAFLFKVRPASPTL-UHFFFAOYSA-N
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(-c3cccnc3)c[nH]c2c1=O,ucm/s,=,0.3,LQHKCPNJUGVLCH-UHFFFAOYSA-N
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2cc[nH]c2c1=O,ucm/s,=,3.44,ITOMCYUUMZACPR-UHFFFAOYSA-N
Cn1ccc2c(=O)n(Cc3ccccc3C#N)c(N3CCCC(N)C3)nc21,ucm/s,=,1.84,LIAOFGOYAHJPDX-UHFFFAOYSA-N
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2[nH]c(-c3cccnc3)cc2c1=O,ucm/s,=,2.55,UEXHMVRTCMQTTN-UHFFFAOYSA-N
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2[nH]c(-c3ccc(C(F)(F)F)cc3)cc2c1=O,ucm/s,=,1.73,MYIFSHBBEWVKIZ-UHFFFAOYSA-N
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2[nH]ccc2c1=O,ucm/s,=,0.64,IKBHLSXOWMBCEJ-UHFFFAOYSA-N
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2[nH]c(-c3ccc(F)cc3)cc2c1=O,ucm/s,=,0.59,YXCXAMJXDHLTJO-UHFFFAOYSA-N
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(Br)c[nH]c2c1=O,ucm/s,=,2.81,ILQNYZWFPNGSDX-UHFFFAOYSA-N
CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C,ucm/s,=,1.0,NEMHKCNXXRQYRF-UHFFFAOYSA-N
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)C3(c4ccccc4)CC3)CC2)nc1SC,ucm/s,=,2.0,UZMXCMBPCJXJOD-UHFFFAOYSA-N
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1SC,ucm/s,=,0.3,HTLSHVIBVRTDJO-UHFFFAOYSA-N
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1CF,ucm/s,<,0.1,OWQNXYKCLLYXRL-UHFFFAOYSA-N
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C(F)F,ucm/s,<,0.1,NMNRBHBBEHCKPN-UHFFFAOYSA-N
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1CCC,ucm/s,=,1.2,XEJKJRFUFIJWBT-UHFFFAOYSA-N
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C,ucm/s,=,0.32,KJISXCXUAKYGDC-UHFFFAOYSA-N
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCNCC1,ucm/s,=,0.2,OEVJSSULLRZFHY-UHFFFAOYSA-N
CC1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,ucm/s,=,23.0,SCGCBAAYLFTIJU-UHFFFAOYSA-N
CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O,ucm/s,=,16.0,TYPBASYBSGLAOL-UHFFFAOYSA-N
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1,ucm/s,=,28.0,FMFDMLOLARMKOL-UHFFFAOYSA-N
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,ucm/s,=,21.0,UUEAFRKZMCDHFV-UHFFFAOYSA-N
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,ucm/s,=,1.4,QOSMEMHKXNNIGG-UHFFFAOYSA-N
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,ucm/s,=,5.3,AXRYRYVKAWYZBR-UHFFFAOYSA-N
COC(=O)NC(C(=O)NN(CCCC1(Cc2ccccc2)C(=O)N(C2c3ccccc3CC2O)CC1O)Cc1ccc(-c2cccnc2)cc1)C(C)(C)C,ucm/s,=,4.4,AJKIUJAKGPSKCA-UHFFFAOYSA-N
COC(=O)NC(C(=O)NN(CCCC1(Cc2ccccc2)C(=O)N(C2c3ccccc3CC2O)CC1O)Cc1ccc(-c2ccccn2)cc1)C(C)(C)C,ucm/s,=,3.4,JWEOYXHKHMATFT-UHFFFAOYSA-N
COC(=O)NC(C(=O)NN(CCC1(Cc2ccccc2)C(=O)N(C2c3ccccc3CC2O)CC1O)Cc1ccc(Br)cc1)C(C)(C)C,ucm/s,=,17.0,CQXJTSYFQUPNEK-UHFFFAOYSA-N
COC(=O)NC(C(=O)NN(CCC1(Cc2ccccc2)C(=O)N(C2c3ccccc3CC2O)CC1O)Cc1ccc(-c2cccnc2)cc1)C(C)(C)C,ucm/s,=,5.1,YCLSTHVGDNJGRF-UHFFFAOYSA-N
COC(=O)NC(C(=O)NN(CCC1(Cc2ccccc2)C(=O)N(C2c3ccccc3CC2O)CC1O)Cc1ccc(-c2cccnc2)cc1)C(C)(C)C,ucm/s,=,3.8,YCLSTHVGDNJGRF-UHFFFAOYSA-N
COC(=O)NC(C(=O)NN(CCCC1(Cc2ccccc2)C(=O)N(C2c3ccccc3CC2O)CC1O)Cc1ccc(Br)cc1)C(C)(C)C,ucm/s,=,22.0,CNEKPJRXLRHHDG-UHFFFAOYSA-N
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,ucm/s,=,0.7,QOSMEMHKXNNIGG-UHFFFAOYSA-N
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,ucm/s,=,0.4,METKIMKYRPQLGS-UHFFFAOYSA-N
CC(C)NCC(O)COc1cccc2ccccc12,ucm/s,=,10.0,AQHHHDLHHXJYJD-UHFFFAOYSA-N
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.016,UNKTYNIAIAATDF-UHFFFAOYSA-N
CC(C)(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.06,BNKHUPLFRJHZRH-UHFFFAOYSA-N
Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3ccc(F)cc3F)c2n(C)c1=O,ucm/s,=,20.0,XQRUWZMHPKNIDA-UHFFFAOYSA-N
Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,ucm/s,=,27.0,BTFCCPKDGZFGPR-UHFFFAOYSA-N
Cn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2Cl)cc2cnn(-c3c(F)cccc3F)c21,ucm/s,=,25.0,SBVVPLRDGQGTMO-UHFFFAOYSA-N
CN(Cc1ccccc1)C(=O)C(NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)ccc2n1C)c1ccccc1,ucm/s,=,0.9,TUOSYWCFRFNJBS-UHFFFAOYSA-N
COc1cccc(OC)c1CNC(=O)c1cc2cc(CC(C)NCC(O)c3ccc(O)c(CO)c3)ccc2[nH]1,ucm/s,<,1.0,WTBGOYCHEVMMHF-UHFFFAOYSA-N
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,ucm/s,=,0.4,METKIMKYRPQLGS-UHFFFAOYSA-N
CC(C)NCC(O)COc1cccc2ccccc12,ucm/s,=,10.0,AQHHHDLHHXJYJD-UHFFFAOYSA-N
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.03,UNKTYNIAIAATDF-UHFFFAOYSA-N
CC(C)CCn1c(=O)c(=C2Nc3ccccc3S(=O)(=O)N2)c(=O)c2cccn21,ucm/s,=,11.0,XXLOIJFWZRTNOJ-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(=c1c(=O)c3cccn3n(Cc3ccc(F)cc3)c1=O)N2,ucm/s,=,0.1,GUEXWLLXBLRIFE-UHFFFAOYSA-N
CC(C)(C)CCn1c(=O)c(=C2Nc3ccc(NS(C)(=O)=O)cc3S(=O)(=O)N2)c(=O)c2cccn21,ucm/s,=,0.7,XNPWBCUXNPFFFD-UHFFFAOYSA-N
CC(C)CCn1c(=O)c(=C2Nc3ccc(NS(=O)(=O)C4CC4)cc3S(=O)(=O)N2)c(=O)c2cccn21,ucm/s,=,0.8,NTGAJMDIGVBCMU-UHFFFAOYSA-N
CC(C)CCn1c(=O)c(=C2Nc3ccc(N(C)S(C)(=O)=O)cc3S(=O)(=O)N2)c(=O)c2cccn21,ucm/s,=,4.3,YQMBSSQCUDANQK-UHFFFAOYSA-N
CC(C)CCn1c(=O)c(=C2Nc3ccc(NS(C)(=O)=O)cc3S(=O)(=O)N2)c(=O)c2cccn21,ucm/s,=,0.2,TVPDHJRNQAAQLR-UHFFFAOYSA-N
CN(c1ccc2c(c1)S(=O)(=O)NC(=c1c(=O)c3cccn3n(Cc3ccc(F)cc3)c1=O)N2)S(C)(=O)=O,ucm/s,=,0.9,NUQMFBNYYKWAEI-UHFFFAOYSA-N
O=C(O)CN1C(=O)C(NC(=O)c2cc3sc(Cl)c(Cl)c3[nH]2)Cc2ccccc21,ucm/s,=,0.3,VZFLYUUKLKQOKA-UHFFFAOYSA-N
NC(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,ucm/s,=,12.0,XAXUXVNWAUEYTR-UHFFFAOYSA-N
O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,ucm/s,=,4.0,VUKPNWLGSLOHIF-UHFFFAOYSA-N
O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,ucm/s,=,17.0,YUYUULPQRYMAKE-UHFFFAOYSA-N
O=C(NC1Cc2ccccc2N(CC(O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,ucm/s,=,29.0,UICNBXVDHCBKCE-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CCCC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,6.0,OXTQTRNMDRGLGO-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CC4(CC3C(=O)NO)OCCO4)cc2)c2ccccc2n1,ucm/s,=,1.8,KRGIXMSVPSMLII-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CN(C(C)C)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,1.3,GIYCAHCPFIZYMQ-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CN(C)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,0.2,MUYREESVDCFSSL-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CN(C(=O)OC(C)C)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,1.7,BEMAWHUATSKVDF-UHFFFAOYSA-N
COC(=O)N1CC(NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C(C(=O)NO)C1,ucm/s,=,0.4,TTZQPUPTVJAEIJ-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CN(C(=O)C(C)(C)C)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,0.3,OYFJDPJIGCMKKI-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CN(C(=O)C(C)C)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,0.1,SVLPSGKSYVCBRQ-UHFFFAOYSA-N
CC(=O)N1CC(NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C(C(=O)NO)C1,ucm/s,=,0.2,DIZGMOHGYCJEBO-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CN(S(C)(=O)=O)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,0.3,YURFZWNLXFKRFO-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CC(F)(F)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,0.0,CYLJDKJSOJVUOS-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CC(N(C)C)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,0.1,LSEJNPTVWWYHHK-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CC(O)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,0.1,BVFWOEMSVMBUTK-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CC(=O)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,0.2,QZMMDSUYRAUHCK-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3COCC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,1.0,NASYCHQKVXYGPX-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CN(Cc4ccco4)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,1.1,LBCLZTXMMZKWOQ-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CN(C4CCC4)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,0.1,NTFMFANVPWIUGQ-UHFFFAOYSA-N
C#CCN1CC(NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C(C(=O)NO)C1,ucm/s,=,3.2,SIICAQVADMFEDB-UHFFFAOYSA-N
C=C(C)CN1CC(NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C(C(=O)NO)C1,ucm/s,=,9.8,JJARNQDLIPGYKD-UHFFFAOYSA-N
C=CCN1CC(NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C(C(=O)NO)C1,ucm/s,=,0.1,CNSXDPYRIAFYKG-UHFFFAOYSA-N
Cc1cc(COc2ccc(C(=O)NC3CN(CC(C)C)CC3C(=O)NO)cc2)c2ccccc2n1,ucm/s,=,0.3,QFAVBCHJZGCQGB-UHFFFAOYSA-N
CC1OC(c2ccc([N+](=O)[O-])cc2)OCC1NC(=O)Cc1ccccc1,ucm/s,=,10.4,OPQLHGFJVUCHRY-UHFFFAOYSA-N
CC1OC(c2ccc(Cl)cc2)OCC1NC(=O)Cc1ccccc1,ucm/s,=,10.15,PARBHVFFXUAMCV-UHFFFAOYSA-N
CC1OC(c2ccc([N+](=O)[O-])cc2)OCC1NC(=O)Cc1ccccc1,ucm/s,=,10.32,OPQLHGFJVUCHRY-UHFFFAOYSA-N
O=C(Cc1ccccc1)NC1COC(C=Cc2ccccc2)OC1,ucm/s,=,8.97,MYEFVZIJWLUHOP-UHFFFAOYSA-N
O=C(Cc1ccccc1)NC1COC(C=Cc2ccccc2)OC1,ucm/s,=,8.86,MYEFVZIJWLUHOP-UHFFFAOYSA-N
CC1OC(C=Cc2ccccc2)OCC1NC(=O)Cc1ccccc1,ucm/s,=,8.8,LYKSWKRUZWDLET-UHFFFAOYSA-N
CC1OC(c2ccc(Cl)cc2)OCC1N,ucm/s,=,11.89,VEOQWQJENTZERU-UHFFFAOYSA-N
CC1OC(c2ccc([N+](=O)[O-])cc2)OCC1N,ucm/s,=,12.99,BXNIGFVNPDKNLC-UHFFFAOYSA-N
CC1OC(c2ccc(Cl)cc2)OCC1N,ucm/s,=,11.72,VEOQWQJENTZERU-UHFFFAOYSA-N
CC1OC(c2ccc([N+](=O)[O-])cc2)OCC1N,ucm/s,=,12.86,BXNIGFVNPDKNLC-UHFFFAOYSA-N
C=C(c1ccccc1)C1OCC(N)CO1,ucm/s,=,10.22,PMIOQLXBGJWLBZ-UHFFFAOYSA-N
C=C(c1ccccc1)C1OCC(N)C(C)O1,ucm/s,=,10.25,KRFQUVCUCDFPGY-UHFFFAOYSA-N
C=C(c1ccccc1)C1OCC(N)CO1,ucm/s,=,10.18,PMIOQLXBGJWLBZ-UHFFFAOYSA-N
C=C(c1ccccc1)C1OCC(N)C(C)O1,ucm/s,=,10.31,KRFQUVCUCDFPGY-UHFFFAOYSA-N
CC1OC(c2ccc(Cl)cc2)OCC1NC(=O)Cc1ccccc1,ucm/s,=,10.22,PARBHVFFXUAMCV-UHFFFAOYSA-N
C=C(c1ccccc1)C1OCC(NC(=O)Cc2ccccc2)C(C)O1,ucm/s,=,9.01,KSOAVMSTMKUCJJ-UHFFFAOYSA-N
O=C(O)CC(c1cccnc1)n1ccc2c(CCc3ccc4c(n3)NCCC4)cccc21,ucm/s,=,2.2,WWUJBWRZVJNABY-UHFFFAOYSA-N
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,ucm/s,=,0.4,METKIMKYRPQLGS-UHFFFAOYSA-N
CC(C)NCC(O)COc1cccc2ccccc12,ucm/s,=,10.0,AQHHHDLHHXJYJD-UHFFFAOYSA-N
Cc1ccc(-c2nn(Cc3ccccc3)c(=O)c(C3=NS(=O)(=O)c4ccccc4N3)c2O)s1,ucm/s,=,1.3,FNROLTBSCSAOSQ-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(C3=CCCC3)nn(CCC3CC3)c1=O)N2,ucm/s,=,0.59,CLCXAYCXXFZWQG-UHFFFAOYSA-N
CC(C)=Cc1nn(CCC(C)(C)C)c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1O,ucm/s,=,1.0,ODPIHZDAKWIIIO-UHFFFAOYSA-N
CC(C)(C)CCn1nc(C2=CCCC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.03,RWNCIIKAMWVKLG-UHFFFAOYSA-N
CC(C)(C)CCn1nc(C2CC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.95,BYBUTAGNNSBLGN-UHFFFAOYSA-N
CC(C)CCn1nc(CC2CC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.49,DKHIVVANSNYJCZ-UHFFFAOYSA-N
CC(C)CCn1nc(CC2CCCC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.85,AZMJERYDFSFNSJ-UHFFFAOYSA-N
CC(C)(C)CCn1nc(CC(C)(C)C)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.15,CRDSEKPXMWCCTN-UHFFFAOYSA-N
CC(C)(C)Cc1nn(CCC2CC2)c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1O,ucm/s,=,0.7,JDTMXJSWZGMLDD-UHFFFAOYSA-N
CC(C)CCn1nc(C(C)(C)C)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.58,AZUZVBMJZJMIEH-UHFFFAOYSA-N
CC(C)CCn1nc(CC(C)(C)C)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.29,PEBFIVIHOBYECP-UHFFFAOYSA-N
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(N(C)S(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.2,ZYZXNEQQUVOTPI-UHFFFAOYSA-N
CN(c1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)(C)C)c1=O)N2)S(C)(=O)=O,ucm/s,=,0.01,XISZSFJEMVMFNT-UHFFFAOYSA-N
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.02,UNKTYNIAIAATDF-UHFFFAOYSA-N
Cc1ccc(N2CCN(C(=O)C3CN(C4CCOCC4)CC3c3ccc(Cl)cc3)CC2)c(C(N)C(C)C)c1,ucm/s,=,0.8,KHUSEOUYELGLMC-UHFFFAOYSA-N
Cc1cc(=O)c2c(O)cc(OC3OC(COC(=O)C4=CCC(C(C)(C)O)CC4)C(O)C(O)C3O)cc2o1,ucm/s,=,1.79,OUBDJJFZUQGQLU-UHFFFAOYSA-N
COc1cnn(C)c(=O)c1-c1ccc(CC(NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,ucm/s,=,0.13,WYHTUAPAMDIATI-UHFFFAOYSA-N
Cn1ncc(-c2ccc(F)cc2)c(-c2ccc(CC(NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c1=O,ucm/s,=,0.16,YZOVQSYKZPZDRM-UHFFFAOYSA-N
COc1cnn(C)c(=O)c1-c1ccc(CC(NC(=O)c2c(Cl)cccc2Cl)c2nn[nH]n2)cc1,ucm/s,=,0.02,FOUDHXTZQKEKBC-UHFFFAOYSA-N
COc1cnn(C)c(=O)c1-c1ccc(CC(CO)NC(=O)c2c(Cl)cccc2Cl)cc1,ucm/s,=,2.5,DSRYWCFQVDZVPR-UHFFFAOYSA-N
CN(Cc1ccccc1)C(=O)C(NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)ccc2n1C)c1ccccc1,ucm/s,=,0.4,TUOSYWCFRFNJBS-UHFFFAOYSA-N
CN(Cc1ccccc1)C(=O)C(NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)ccc2n1C)c1ccccc1,ucm/s,=,0.6,TUOSYWCFRFNJBS-UHFFFAOYSA-N
CC(C)CC(c1c(O)c(C=O)c(O)c(C=O)c1O)C1(C)CCC2C1C1C(CCC2(C)O)C1(C)C,ucm/s,=,1.64,IBLPTYJTKWQCDX-UHFFFAOYSA-N
CC(C)CC(c1c(O)c(C=O)c(O)c(C=O)c1O)C1(C)CCC2C1C1C(CCC2(C)O)C1(C)C,ucm/s,=,1.71,IBLPTYJTKWQCDX-UHFFFAOYSA-N
Cc1cc(=O)c2c(O)cc(OC3OC(COC(=O)C4=CCC(C(C)(C)O)CC4)C(O)C(O)C3O)cc2o1,ucm/s,=,5.99,OUBDJJFZUQGQLU-UHFFFAOYSA-N
